ts,timestamp,symbol,session,archetype,direction,entry,stop,target,risk,reward,r_multiple,confidence,reasons,day_date
1451940300,2016-01-04 15:45:00,ES,RS,wddrb_sigma_distribution,short,2000.5,2011.75,1959.25,11.25,41.25,3.6666666666666665,0.6000000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'recent_session_level']",2016-01-04
1451940300,2016-01-04 15:45:00,ES,RS,model_forward,short,2000.5,2011.75,1959.25,11.25,41.25,3.6666666666666665,0.6000000000000001,"['model_down_bias', 'model_down_bias', 'recent_session_level']",2016-01-04
1452004200,2016-01-05 09:30:00,ES,RR,wddrb_sigma_distribution,long,2009.25,2004.0,2019.0,5.25,9.75,1.8571428571428572,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'recent_session_level']",2016-01-05
1452090600,2016-01-06 09:30:00,ES,RR,wddrb_sigma_distribution,long,1979.0,1975.625,1986.25,3.375,7.25,2.1481481481481484,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'recent_session_level']",2016-01-06
1452177000,2016-01-07 09:30:00,ES,RR,wddrb_sigma_distribution,long,1946.0,1943.0,1953.0,3.0,7.0,2.3333333333333335,0.6500000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_monthly', 'recent_session_level']",2016-01-07
1452177000,2016-01-07 09:30:00,ES,RR,model_forward,long,1946.0,1943.0,1953.0,3.0,7.0,2.3333333333333335,0.6500000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_monthly', 'recent_session_level']",2016-01-07
1452502800,2016-01-11 04:00:00,ES,OS,wddrb_sigma_distribution,long,1922.75,1888.375,1996.5,34.375,73.75,2.1454545454545455,0.55,"['wddrb_mid_sigma', 'model_up_bias']",2016-01-11
1452502800,2016-01-11 04:00:00,ES,OS,model_forward,long,1922.75,1888.375,1996.5,34.375,73.75,2.1454545454545455,0.55,"['model_up_bias', 'model_up_bias']",2016-01-11
1452631200,2016-01-12 15:40:00,ES,RS,wddrb_sigma_distribution,short,1933.25,1957.5,1871.25,24.25,62.0,2.556701030927835,0.55,"['wddrb_mid_sigma', 'recent_session_level']",2016-01-12
1452609000,2016-01-12 09:30:00,ES,RR,wddrb_sigma_distribution,short,1933.0,1938.75,1923.25,5.75,9.75,1.6956521739130435,0.6000000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'recent_session_level']",2016-01-12
1452695400,2016-01-13 09:30:00,ES,RR,wddrb_sigma_distribution,short,1939.75,1944.875,1933.0,5.125,6.75,1.3170731707317074,0.7000000000000001,"['wddrb_mid_sigma', 'cluster_near_weekly', 'recent_session_level']",2016-01-13
1452695400,2016-01-13 09:30:00,ES,RR,cluster_rejection_fade,short,1939.75,1944.875,1933.0,5.125,6.75,1.3170731707317074,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'cluster_near_weekly', 'recent_session_level']",2016-01-13
1452781800,2016-01-14 09:30:00,ES,RR,wddrb_sigma_distribution,long,1887.0,1883.25,1898.25,3.75,11.25,3.0,0.55,"['wddrb_mid_sigma', 'recent_session_level']",2016-01-14
1452873300,2016-01-15 10:55:00,ES,RS,wddrb_sigma_distribution,long,1869.75,1849.375,1903.75,20.375,34.0,1.6687116564417177,0.55,"['wddrb_mid_sigma', 'cluster_near_darkpool']",2016-01-15
1453127400,2016-01-18 09:30:00,ES,RR,wddrb_sigma_distribution,long,1868.75,1866.625,1874.75,2.125,6.0,2.823529411764706,0.7000000000000001,"['wddrb_mid_sigma', 'cluster_near_darkpool', 'recent_session_level']",2016-01-18
1453127400,2016-01-18 09:30:00,ES,RR,cluster_rejection_fade,long,1868.75,1866.625,1874.75,2.125,6.0,2.823529411764706,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool', 'recent_session_level']",2016-01-18
1453217400,2016-01-19 10:30:00,ES,RS,wddrb_sigma_distribution,short,1891.5,1904.25,1860.5,12.75,31.0,2.4313725490196076,0.55,"['wddrb_mid_sigma', 'model_down_bias']",2016-01-19
1453300200,2016-01-20 09:30:00,ES,RR,wddrb_sigma_distribution,long,1849.25,1839.375,1861.25,9.875,12.0,1.2151898734177216,0.55,"['wddrb_mid_sigma', 'recent_session_level']",2016-01-20
1453366800,2016-01-21 04:00:00,ES,OS,wddrb_sigma_distribution,short,1838.75,1901.75,1739.25,63.0,99.5,1.5793650793650793,0.6000000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'recent_session_level']",2016-01-21
1453366800,2016-01-21 04:00:00,ES,OS,model_forward,short,1838.75,1901.75,1739.25,63.0,99.5,1.5793650793650793,0.6000000000000001,"['model_down_bias', 'model_down_bias', 'recent_session_level']",2016-01-21
1453477800,2016-01-22 10:50:00,ES,RS,wddrb_sigma_distribution,long,1890.5,1880.375,1913.5,10.125,23.0,2.271604938271605,0.55,"['wddrb_mid_sigma', 'model_up_bias']",2016-01-22
1453477800,2016-01-22 10:50:00,ES,RS,model_forward,long,1890.5,1880.375,1913.5,10.125,23.0,2.271604938271605,0.55,"['model_up_bias', 'model_up_bias']",2016-01-22
1453732200,2016-01-25 09:30:00,ES,RR,wddrb_sigma_distribution,long,1892.75,1890.625,1898.75,2.125,6.0,2.823529411764706,0.7000000000000001,"['wddrb_mid_sigma', 'cluster_near_weekly', 'recent_session_level']",2016-01-25
1453801800,2016-01-26 04:50:00,ES,OS,wddrb_sigma_distribution,long,1861.75,1854.125,1923.5,7.625,61.75,8.098360655737705,0.55,"['wddrb_mid_sigma', 'model_up_bias']",2016-01-26
1453801800,2016-01-26 04:50:00,ES,OS,model_forward,long,1861.75,1854.125,1923.5,7.625,61.75,8.098360655737705,0.55,"['model_up_bias', 'model_up_bias']",2016-01-26
1453991400,2016-01-28 09:30:00,ES,RR,cluster_rejection_fade,short,1895.0,1898.375,1887.75,3.375,7.25,2.1481481481481484,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool', 'recent_session_level']",2016-01-28
1453971600,2016-01-28 04:00:00,ES,OS,wddrb_sigma_distribution,long,1889.0,1841.75,1955.5,47.25,66.5,1.4074074074074074,0.7500000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly', 'recent_session_level']",2016-01-28
1454077800,2016-01-29 09:30:00,ES,RR,wddrb_sigma_distribution,short,1895.5,1898.875,1889.5,3.375,6.0,1.7777777777777777,0.65,"['wddrb_mid_sigma', 'recent_session_level']",2016-01-29
1454340900,2016-02-01 10:35:00,ES,RS,wddrb_sigma_distribution,short,1919.75,1928.25,1902.0,8.5,17.75,2.088235294117647,0.6500000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'recent_session_level']",2016-02-01
1454340600,2016-02-01 10:30:00,ES,RS,wddrb_sigma_distribution,short,1917.75,1928.25,1902.0,10.5,15.75,1.5,0.6000000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'recent_session_level']",2016-02-01
1454429400,2016-02-02 11:10:00,ES,RS,wddrb_sigma_distribution,short,1909.5,1920.375,1888.5,10.875,21.0,1.9310344827586208,0.55,"['wddrb_mid_sigma', 'model_down_bias']",2016-02-02
1454429400,2016-02-02 11:10:00,ES,RS,model_forward,short,1909.5,1920.375,1888.5,10.875,21.0,1.9310344827586208,0.55,"['model_down_bias', 'model_down_bias']",2016-02-02
1454509800,2016-02-03 09:30:00,ES,RR,wddrb_sigma_distribution,long,1905.5,1903.75,1912.5,1.75,7.0,4.0,0.55,"['wddrb_mid_sigma', 'recent_session_level']",2016-02-03
1454490000,2016-02-03 04:00:00,ES,OS,wddrb_sigma_distribution,long,1904.75,1876.5,1939.0,28.25,34.25,1.2123893805309736,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'recent_session_level']",2016-02-03
1454576400,2016-02-04 04:00:00,ES,OS,wddrb_sigma_distribution,short,1912.0,1935.875,1817.75,23.875,94.25,3.9476439790575917,0.6000000000000001,"['wddrb_mid_sigma', 'cluster_near_weekly', 'recent_session_level']",2016-02-04
1454589000,2016-02-04 07:30:00,ES,OS,wddrb_sigma_distribution,short,1906.0,1935.875,1817.75,29.875,88.25,2.9539748953974896,0.55,"['wddrb_mid_sigma', 'recent_session_level']",2016-02-04
1454945400,2016-02-08 10:30:00,ES,RS,wddrb_sigma_distribution,short,1842.25,1862.125,1814.0,19.875,28.25,1.421383647798742,0.6000000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'recent_session_level']",2016-02-08
1454945400,2016-02-08 10:30:00,ES,RS,model_forward,short,1842.25,1862.125,1814.0,19.875,28.25,1.421383647798742,0.6000000000000001,"['model_down_bias', 'model_down_bias', 'recent_session_level']",2016-02-08
1455028200,2016-02-09 09:30:00,ES,RR,wddrb_sigma_distribution,short,1831.0,1835.125,1819.5,4.125,11.5,2.787878787878788,0.6500000000000001,"['wddrb_mid_sigma', 'cluster_near_weekly', 'recent_session_level']",2016-02-09
1455114900,2016-02-10 09:35:00,ES,RR,wddrb_sigma_distribution,short,1858.0,1866.5,1849.0,8.5,9.0,1.0588235294117647,0.55,"['wddrb_mid_sigma', 'recent_session_level']",2016-02-10
1455206100,2016-02-11 10:55:00,ES,RS,wddrb_sigma_distribution,long,1816.25,1806.125,1851.75,10.125,35.5,3.506172839506173,0.55,"['wddrb_mid_sigma', 'recent_session_level']",2016-02-11
1455204600,2016-02-11 10:30:00,ES,RS,wddrb_sigma_distribution,long,1823.75,1806.5,1851.5,17.25,27.75,1.608695652173913,0.55,"['wddrb_mid_sigma', 'recent_session_level']",2016-02-11
1455287400,2016-02-12 09:30:00,ES,RR,wddrb_sigma_distribution,long,1841.25,1837.125,1851.5,4.125,10.25,2.484848484848485,0.55,"['wddrb_mid_sigma', 'recent_session_level']",2016-02-12
1455614700,2016-02-16 04:25:00,ES,OS,wddrb_sigma_distribution,short,1886.5,1888.0,1874.25,1.5,12.25,8.166666666666666,0.55,"['wddrb_mid_sigma', 'recent_session_level']",2016-02-16
1455642000,2016-02-16 12:00:00,ES,RS,wddrb_sigma_distribution,short,1885.5,1895.375,1853.5,9.875,32.0,3.240506329113924,0.7500000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'cluster_near_weekly', 'recent_session_level']",2016-02-16
1455719400,2016-02-17 09:30:00,ES,RR,wddrb_sigma_distribution,short,1907.5,1912.75,1901.25,5.25,6.25,1.1904761904761905,0.6,['wddrb_mid_sigma'],2016-02-17
1455805800,2016-02-18 09:30:00,ES,RR,wddrb_sigma_distribution,long,1921.75,1918.375,1932.75,3.375,11.0,3.259259259259259,0.6000000000000001,"['wddrb_mid_sigma', 'recent_session_level']",2016-02-18
1455809400,2016-02-18 10:30:00,ES,RS,range_post_break_pullback,short,1922.25,1931.5,1909.0,9.25,13.25,1.4324324324324325,0.65,"['pullback_first_low', 'post_break', 'recent_session_level']",2016-02-18
1455897600,2016-02-19 11:00:00,ES,RS,wddrb_sigma_distribution,long,1905.25,1891.75,1925.5,13.5,20.25,1.5,0.55,"['wddrb_mid_sigma', 'recent_session_level']",2016-02-19
1455893400,2016-02-19 09:50:00,ES,RR,wddrb_sigma_distribution,long,1904.5,1893.625,1919.25,10.875,14.75,1.3563218390804597,0.55,"['wddrb_mid_sigma', 'recent_session_level']",2016-02-19
1456238400,2016-02-23 09:40:00,ES,RR,cluster_rejection_fade,short,1935.0,1939.625,1926.5,4.625,8.5,1.837837837837838,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'cluster_near_weekly', 'recent_session_level']",2016-02-23
1456237800,2016-02-23 09:30:00,ES,RR,wddrb_sigma_distribution,long,1933.5,1929.875,1939.25,3.625,5.75,1.5862068965517242,0.65,"['wddrb_mid_sigma', 'recent_session_level']",2016-02-23
1456328400,2016-02-24 10:40:00,ES,RS,wddrb_sigma_distribution,short,1895.75,1907.375,1873.0,11.625,22.75,1.956989247311828,0.6000000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'cluster_near_monthly']",2016-02-24
1456327800,2016-02-24 10:30:00,ES,RS,wddrb_sigma_distribution,short,1891.75,1907.375,1873.0,15.625,18.75,1.2,0.65,"['wddrb_mid_sigma', 'model_down_bias']",2016-02-24
1456410900,2016-02-25 09:35:00,ES,RR,wddrb_sigma_distribution,long,1930.5,1927.0,1943.25,3.5,12.75,3.642857142857143,0.55,"['wddrb_mid_sigma', 'recent_session_level']",2016-02-25
1456390800,2016-02-25 04:00:00,ES,OS,wddrb_sigma_distribution,short,1924.75,1950.5,1844.25,25.75,80.5,3.1262135922330097,0.6500000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'cluster_near_weekly', 'recent_session_level']",2016-02-25
1456500900,2016-02-26 10:35:00,ES,RS,wddrb_sigma_distribution,short,1956.75,1966.875,1937.5,10.125,19.25,1.9012345679012346,0.6000000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'recent_session_level']",2016-02-26
1456500900,2016-02-26 10:35:00,ES,RS,model_forward,short,1956.75,1966.875,1937.5,10.125,19.25,1.9012345679012346,0.6000000000000001,"['model_down_bias', 'model_down_bias', 'recent_session_level']",2016-02-26
1456740000,2016-02-29 05:00:00,ES,OS,model_forward,long,1936.75,1934.0,1979.0,2.75,42.25,15.363636363636363,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",2016-02-29
1456742400,2016-02-29 05:40:00,ES,OS,model_forward,long,1933.75,1930.5,1979.0,3.25,45.25,13.923076923076923,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'recent_session_level']",2016-02-29
1456842600,2016-03-01 09:30:00,ES,RR,wddrb_sigma_distribution,long,1943.75,1940.5,1950.5,3.25,6.75,2.076923076923077,0.65,"['wddrb_mid_sigma', 'recent_session_level']",2016-03-01
1456822800,2016-03-01 04:00:00,ES,OS,wddrb_sigma_distribution,long,1939.0,1913.5,1984.75,25.5,45.75,1.7941176470588236,0.6500000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_weekly', 'recent_session_level']",2016-03-01
1456929300,2016-03-02 09:35:00,ES,RR,wddrb_sigma_distribution,long,1972.75,1968.0,1979.25,4.75,6.5,1.368421052631579,0.55,"['wddrb_mid_sigma', 'recent_session_level']",2016-03-02
1457015700,2016-03-03 09:35:00,ES,RR,wddrb_sigma_distribution,long,1978.75,1976.625,1986.0,2.125,7.25,3.411764705882353,0.65,"['wddrb_mid_sigma', 'recent_session_level']",2016-03-03
1457015400,2016-03-03 09:30:00,ES,RR,wddrb_sigma_distribution,long,1980.5,1977.375,1985.5,3.125,5.0,1.6,0.7000000000000001,"['wddrb_mid_sigma', 'cluster_near_monthly', 'recent_session_level']",2016-03-03
1457101800,2016-03-04 09:30:00,ES,RR,wddrb_sigma_distribution,long,1990.5,1988.125,2000.0,2.375,9.5,4.0,0.7000000000000001,"['wddrb_mid_sigma', 'cluster_near_darkpool', 'recent_session_level']",2016-03-04
1457361000,2016-03-07 09:30:00,ES,RR,wddrb_sigma_distribution,short,1987.5,1989.75,1983.5,2.25,4.0,1.7777777777777777,0.65,"['wddrb_mid_sigma', 'recent_session_level']",2016-03-07
1457537400,2016-03-09 10:30:00,ES,RS,wddrb_sigma_distribution,short,1987.0,1991.875,1975.0,4.875,12.0,2.4615384615384617,0.6000000000000001,"['wddrb_mid_sigma', 'cluster_near_weekly', 'recent_session_level']",2016-03-09
1457533800,2016-03-09 09:30:00,ES,RR,cluster_rejection_fade,long,1987.0,1985.5,1990.5,1.5,3.5,2.3333333333333335,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'cluster_near_weekly', 'recent_session_level']",2016-03-09
1457686800,2016-03-11 04:00:00,ES,OS,wddrb_sigma_distribution,short,2007.75,2023.5,1929.75,15.75,78.0,4.9523809523809526,0.55,"['wddrb_mid_sigma', 'recent_session_level']",2016-03-11
1457708700,2016-03-11 10:05:00,ES,RR,wddrb_sigma_distribution,long,2005.75,2002.5,2016.25,3.25,10.5,3.230769230769231,0.55,"['wddrb_mid_sigma', 'recent_session_level']",2016-03-11
1457962200,2016-03-14 09:30:00,ES,RR,wddrb_sigma_distribution,long,2007.25,2003.875,2010.75,3.375,3.5,1.037037037037037,0.65,"['wddrb_mid_sigma', 'recent_session_level']",2016-03-14
1458049200,2016-03-15 09:40:00,ES,RR,range_pre_break_hold,short,1999.25,2001.5,1991.5,2.25,7.75,3.4444444444444446,0.65,"['near_first_high', 'pre_break', 'recent_session_level']",2016-03-15
1458048600,2016-03-15 09:30:00,ES,RR,wddrb_sigma_distribution,long,1997.0,1994.5,2002.0,2.5,5.0,2.0,0.55,"['wddrb_mid_sigma', 'recent_session_level']",2016-03-15
1458221400,2016-03-17 09:30:00,ES,RR,range_pre_break_hold,short,2018.5,2020.25,2012.75,1.75,5.75,3.2857142857142856,0.7000000000000001,"['near_first_high', 'pre_break', 'cluster_near_darkpool', 'recent_session_level']",2016-03-17
1458221400,2016-03-17 09:30:00,ES,RR,cluster_rejection_fade,short,2018.5,2020.25,2012.75,1.75,5.75,3.2857142857142856,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool', 'recent_session_level']",2016-03-17
1458321000,2016-03-18 13:10:00,ES,RS,wddrb_sigma_distribution,long,2035.75,2030.0,2051.25,5.75,15.5,2.6956521739130435,0.6500000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool', 'recent_session_level']",2016-03-18
1458321000,2016-03-18 13:10:00,ES,RS,model_forward,long,2035.75,2030.0,2051.25,5.75,15.5,2.6956521739130435,0.6500000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_darkpool', 'recent_session_level']",2016-03-18
1458569400,2016-03-21 10:10:00,ES,RR,wddrb_sigma_distribution,long,2034.5,2031.0,2048.5,3.5,14.0,4.0,0.7000000000000001,"['wddrb_mid_sigma', 'cluster_near_darkpool', 'recent_session_level']",2016-03-21
1458570600,2016-03-21 10:30:00,ES,RS,wddrb_sigma_distribution,long,2034.75,2029.5,2049.5,5.25,14.75,2.8095238095238093,0.7500000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'cluster_near_darkpool', 'recent_session_level']",2016-03-21
1458654300,2016-03-22 09:45:00,ES,RR,wddrb_sigma_distribution,long,2031.25,2028.5,2039.75,2.75,8.5,3.090909090909091,0.7000000000000001,"['wddrb_mid_sigma', 'cluster_near_weekly', 'recent_session_level']",2016-03-22
1458654300,2016-03-22 09:45:00,ES,RR,cluster_rejection_fade,long,2031.25,2028.5,2039.75,2.75,8.5,3.090909090909091,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'cluster_near_weekly', 'recent_session_level']",2016-03-22
1458740100,2016-03-23 09:35:00,ES,RR,cluster_rejection_fade,long,2034.75,2032.375,2040.5,2.375,5.75,2.4210526315789473,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool', 'recent_session_level']",2016-03-23
1458744300,2016-03-23 10:45:00,ES,RS,wddrb_sigma_distribution,short,2036.5,2042.0,2024.5,5.5,12.0,2.1818181818181817,0.7500000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'cluster_near_darkpool', 'recent_session_level']",2016-03-23
1458806400,2016-03-24 04:00:00,ES,OS,wddrb_sigma_distribution,long,2022.75,2018.625,2051.75,4.125,29.0,7.03030303030303,0.6000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'recent_session_level']",2016-03-24
1458806400,2016-03-24 04:00:00,ES,OS,model_forward,long,2022.75,2018.625,2051.75,4.125,29.0,7.03030303030303,0.6000000000000001,"['model_up_bias', 'model_up_bias', 'recent_session_level']",2016-03-24
1459183500,2016-03-28 12:45:00,ES,RS,wddrb_sigma_distribution,short,2031.5,2037.75,2011.5,6.25,20.0,3.2,0.7500000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'cluster_near_darkpool', 'recent_session_level']",2016-03-28
1459183500,2016-03-28 12:45:00,ES,RS,model_forward,short,2031.5,2037.75,2011.5,6.25,20.0,3.2,0.7500000000000001,"['model_down_bias', 'model_down_bias', 'cluster_near_darkpool', 'recent_session_level']",2016-03-28
1459258500,2016-03-29 09:35:00,ES,RR,cluster_rejection_fade,long,2021.0,2017.125,2027.75,3.875,6.75,1.7419354838709677,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'cluster_near_weekly', 'recent_session_level']",2016-03-29
1459258500,2016-03-29 09:35:00,ES,RR,wddrb_sigma_distribution,short,2021.0,2025.625,2015.0,4.625,6.0,1.2972972972972974,0.6000000000000001,"['wddrb_mid_sigma', 'cluster_near_weekly', 'recent_session_level']",2016-03-29
1459344600,2016-03-30 09:30:00,ES,RR,wddrb_sigma_distribution,short,2057.0,2060.5,2053.0,3.5,4.0,1.1428571428571428,0.6000000000000001,"['wddrb_mid_sigma', 'recent_session_level']",2016-03-30
1459446000,2016-03-31 13:40:00,ES,RS,wddrb_sigma_distribution,long,2054.5,2051.5,2065.25,3.0,10.75,3.5833333333333335,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'recent_session_level']",2016-03-31
1459446000,2016-03-31 13:40:00,ES,RS,model_forward,long,2054.5,2051.5,2065.25,3.0,10.75,3.5833333333333335,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'recent_session_level']",2016-03-31
1459517400,2016-04-01 09:30:00,ES,RR,wddrb_sigma_distribution,short,2038.25,2040.875,2034.0,2.625,4.25,1.619047619047619,0.65,"['wddrb_mid_sigma', 'recent_session_level']",2016-04-01
1459517700,2016-04-01 09:35:00,ES,RR,wddrb_sigma_distribution,short,2037.25,2041.375,2032.0,4.125,5.25,1.2727272727272727,0.55,"['wddrb_mid_sigma', 'recent_session_level']",2016-04-01
1459777800,2016-04-04 09:50:00,ES,RR,range_pre_break_hold,short,2064.5,2066.625,2057.25,2.125,7.25,3.411764705882353,0.7000000000000001,"['near_first_high', 'pre_break', 'cluster_near_darkpool', 'recent_session_level']",2016-04-04
1459777800,2016-04-04 09:50:00,ES,RR,cluster_rejection_fade,short,2064.5,2066.625,2057.25,2.125,7.25,3.411764705882353,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'cluster_near_darkpool', 'recent_session_level']",2016-04-04
1459863000,2016-04-05 09:30:00,ES,RR,wddrb_sigma_distribution,long,2042.5,2040.25,2046.5,2.25,4.0,1.7777777777777777,0.55,"['wddrb_mid_sigma', 'recent_session_level']",2016-04-05
1459949700,2016-04-06 09:35:00,ES,RR,wddrb_sigma_distribution,long,2037.0,2033.875,2047.0,3.125,10.0,3.2,0.7000000000000001,"['wddrb_mid_sigma', 'cluster_near_weekly', 'recent_session_level']",2016-04-06
1459949700,2016-04-06 09:35:00,ES,RR,cluster_rejection_fade,long,2037.0,2033.875,2047.0,3.125,10.0,3.2,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'cluster_near_weekly', 'recent_session_level']",2016-04-06
1460036700,2016-04-07 09:45:00,ES,RR,cluster_rejection_fade,long,2045.75,2043.125,2055.0,2.625,9.25,3.5238095238095237,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'cluster_near_weekly', 'recent_session_level']",2016-04-07
1460122200,2016-04-08 09:30:00,ES,RR,wddrb_sigma_distribution,long,2047.25,2045.75,2052.0,1.5,4.75,3.1666666666666665,0.6000000000000001,"['wddrb_mid_sigma', 'cluster_near_weekly', 'recent_session_level']",2016-04-08
1460102400,2016-04-08 04:00:00,ES,OS,cluster_rejection_fade,short,2048.25,2063.5,2001.0,15.25,47.25,3.098360655737705,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'cluster_near_weekly', 'recent_session_level']",2016-04-08
1460381400,2016-04-11 09:30:00,ES,RR,wddrb_sigma_distribution,long,2048.25,2045.0,2055.0,3.25,6.75,2.076923076923077,0.7000000000000001,"['wddrb_mid_sigma', 'cluster_near_weekly', 'recent_session_level']",2016-04-11
1460467800,2016-04-12 09:30:00,ES,RR,wddrb_sigma_distribution,long,2036.5,2034.375,2043.75,2.125,7.25,3.411764705882353,0.65,"['wddrb_mid_sigma', 'recent_session_level']",2016-04-12
1460558100,2016-04-13 10:35:00,ES,RS,wddrb_sigma_distribution,long,2065.0,2060.75,2077.0,4.25,12.0,2.823529411764706,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'recent_session_level']",2016-04-13
1460558100,2016-04-13 10:35:00,ES,RS,model_forward,long,2065.0,2060.75,2077.0,4.25,12.0,2.823529411764706,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'recent_session_level']",2016-04-13
1460640600,2016-04-14 09:30:00,ES,RR,wddrb_sigma_distribution,long,2076.25,2074.5,2079.5,1.75,3.25,1.8571428571428572,0.55,"['wddrb_mid_sigma', 'recent_session_level']",2016-04-14
1460620800,2016-04-14 04:00:00,ES,OS,wddrb_sigma_distribution,short,2070.0,2083.5,2051.0,13.5,19.0,1.4074074074074074,0.7000000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'recent_session_level']",2016-04-14
1460727000,2016-04-15 09:30:00,ES,RR,wddrb_sigma_distribution,long,2075.0,2073.625,2079.25,1.375,4.25,3.090909090909091,0.65,"['wddrb_mid_sigma', 'recent_session_level']",2016-04-15
1460986200,2016-04-18 09:30:00,ES,RR,wddrb_sigma_distribution,short,2067.0,2068.625,2063.0,1.625,4.0,2.4615384615384617,0.6000000000000001,"['wddrb_mid_sigma', 'recent_session_level']",2016-04-18
1461072600,2016-04-19 09:30:00,ES,RR,wddrb_sigma_distribution,long,2092.5,2090.75,2095.25,1.75,2.75,1.5714285714285714,0.6000000000000001,"['wddrb_mid_sigma', 'cluster_near_weekly', 'recent_session_level']",2016-04-19
1461164700,2016-04-20 11:05:00,ES,RS,wddrb_sigma_distribution,short,2095.5,2100.0,2082.5,4.5,13.0,2.888888888888889,0.65,"['wddrb_mid_sigma', 'recent_session_level']",2016-04-20
1461159000,2016-04-20 09:30:00,ES,RR,range_pre_break_hold,long,2094.75,2093.5,2098.25,1.25,3.5,2.8,0.65,"['near_first_low', 'pre_break', 'recent_session_level']",2016-04-20
1461249300,2016-04-21 10:35:00,ES,RS,wddrb_sigma_distribution,short,2095.75,2103.125,2080.0,7.375,15.75,2.135593220338983,0.6000000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'recent_session_level']",2016-04-21
1461249300,2016-04-21 10:35:00,ES,RS,model_forward,short,2095.75,2103.125,2080.0,7.375,15.75,2.135593220338983,0.6000000000000001,"['model_down_bias', 'model_down_bias', 'recent_session_level']",2016-04-21
1461331800,2016-04-22 09:30:00,ES,RR,wddrb_sigma_distribution,short,2085.0,2087.125,2076.5,2.125,8.5,4.0,0.65,"['wddrb_mid_sigma', 'recent_session_level']",2016-04-22
1461578100,2016-04-25 05:55:00,ES,OS,wddrb_sigma_distribution,short,2085.0,2096.0,2061.0,11.0,24.0,2.1818181818181817,0.7000000000000001,"['wddrb_mid_sigma', 'model_down_bias', 'recent_session_level']",2016-04-25
1461578100,2016-04-25 05:55:00,ES,OS,model_forward,short,2085.0,2096.0,2061.0,11.0,24.0,2.1818181818181817,0.7000000000000001,"['model_down_bias', 'model_down_bias', 'recent_session_level']",2016-04-25
1461677400,2016-04-26 09:30:00,ES,RR,wddrb_sigma_distribution,long,2085.25,2083.25,2089.25,2.0,4.0,2.0,0.65,"['wddrb_mid_sigma', 'recent_session_level']",2016-04-26
1461830700,2016-04-28 04:05:00,ES,OS,wddrb_sigma_distribution,long,2074.75,2067.375,2111.75,7.375,37.0,5.016949152542373,0.7000000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'recent_session_level']",2016-04-28
1461830400,2016-04-28 04:00:00,ES,OS,wddrb_sigma_distribution,long,2075.5,2067.375,2111.75,8.125,36.25,4.461538461538462,0.6500000000000001,"['wddrb_mid_sigma', 'model_up_bias', 'recent_session_level']",2016-04-28
