date,ts,session,session_label,open,high,low,close,p_confirm_long,p_confirm_short,p_false_session,p_m7_ret_sd,p_m7_time,p_max_ext_sd,p_max_ext_time,p_max_ret_sd,p_max_ret_time,box_std,confirm_side,is_post_confirm,is_false_session,current_ext_sd,current_ret_sd,candle_index,confirm_candle_index,day_number,max_ext_candle_index,max_ret_candle_index
2008-03-10,2008-03-10 03:40:00-04:00,TO,TransODR,1290.5,1291.5,1290.25,1291.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,none,False,False,,,,,4.0,,
2008-03-10,2008-03-10 03:45:00-04:00,TO,TransODR,1291.5,1291.75,1290.75,1291.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,none,False,False,,,,,4.0,,
2008-03-10,2008-03-10 03:50:00-04:00,TO,TransODR,1291.75,1292.5,1291.25,1291.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,none,False,False,,,,,4.0,,
2008-03-10,2008-03-10 03:55:00-04:00,TO,TransODR,1291.25,1291.5,1291.0,1291.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,none,False,False,,,,,4.0,,
2008-03-10,2008-03-10 04:00:00-04:00,OR,ODRRange,1291.5,1294.25,1291.0,1293.75,0.51,0.44,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,none,False,False,,,12.0,,4.0,,
2008-03-10,2008-03-10 04:05:00-04:00,OR,ODRRange,1293.75,1293.75,1292.75,1293.75,0.51,0.44,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,none,False,False,,,13.0,,4.0,,
2008-03-10,2008-03-10 04:10:00-04:00,OR,ODRRange,1293.75,1295.25,1293.75,1294.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.25,none,False,False,,,14.0,,4.0,,
2008-03-10,2008-03-10 04:15:00-04:00,OR,ODRRange,1294.5,1295.75,1294.5,1295.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.8,none,False,False,,,15.0,,4.0,,
2008-03-10,2008-03-10 04:20:00-04:00,OR,ODRRange,1294.75,1295.0,1293.75,1294.5,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.4,none,False,False,,,16.0,,4.0,,
2008-03-10,2008-03-10 04:25:00-04:00,OR,ODRRange,1294.5,1294.75,1291.75,1291.75,0.2,0.72,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.08,none,False,False,,,17.0,,4.0,,
2008-03-10,2008-03-10 04:30:00-04:00,OR,ODRRange,1291.5,1292.25,1291.0,1292.0,0.44,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.15,none,False,False,,,18.0,,4.0,,
2008-03-10,2008-03-10 04:35:00-04:00,OR,ODRRange,1291.75,1292.25,1290.25,1290.5,0.26,0.74,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.22,none,False,False,,,19.0,,4.0,,
2008-03-10,2008-03-10 04:40:00-04:00,OR,ODRRange,1290.5,1291.25,1289.25,1290.25,0.26,0.74,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.26,none,False,False,,,20.0,,4.0,,
2008-03-10,2008-03-10 04:45:00-04:00,OR,ODRRange,1290.25,1292.25,1289.75,1292.0,0.74,0.26,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.11,none,False,False,,,21.0,,4.0,,
2008-03-10,2008-03-10 04:50:00-04:00,OR,ODRRange,1291.75,1291.75,1289.0,1289.75,0.25,0.72,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.33,none,False,False,,,22.0,,4.0,,
2008-03-10,2008-03-10 04:55:00-04:00,OR,ODRRange,1289.75,1290.25,1289.0,1289.75,0.25,0.72,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.33,none,False,False,,,23.0,,4.0,,
2008-03-10,2008-03-10 05:00:00-04:00,OS,ODR,1289.75,1290.75,1288.5,1289.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.33,none,False,False,,,12.0,,4.0,,
2008-03-10,2008-03-10 05:05:00-04:00,OS,ODR,1289.25,1291.5,1289.25,1290.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.33,none,False,False,,,13.0,,4.0,,
2008-03-10,2008-03-10 05:10:00-04:00,OS,ODR,1290.5,1290.5,1288.5,1290.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.33,none,False,False,,,14.0,,4.0,,
2008-03-10,2008-03-10 05:15:00-04:00,OS,ODR,1289.75,1291.5,1289.5,1291.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.33,none,False,False,,,15.0,,4.0,,
2008-03-10,2008-03-10 05:20:00-04:00,OS,ODR,1291.5,1293.5,1291.25,1293.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.33,none,False,False,,,16.0,,4.0,,
2008-03-10,2008-03-10 05:25:00-04:00,OS,ODR,1293.5,1293.5,1292.25,1292.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.33,none,False,False,,,17.0,,4.0,,
2008-03-10,2008-03-10 05:30:00-04:00,OS,ODR,1292.75,1294.0,1292.25,1293.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.33,none,False,False,,,18.0,,4.0,,
2008-03-10,2008-03-10 05:35:00-04:00,OS,ODR,1293.0,1293.25,1291.75,1292.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.33,none,False,False,,,19.0,,4.0,,
2008-03-10,2008-03-10 05:40:00-04:00,OS,ODR,1292.0,1293.75,1292.0,1293.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.33,none,False,False,,,20.0,,4.0,,
2008-03-10,2008-03-10 05:45:00-04:00,OS,ODR,1293.5,1294.0,1292.75,1294.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.33,none,False,False,,,21.0,,4.0,,
2008-03-10,2008-03-10 05:50:00-04:00,OS,ODR,1293.75,1295.0,1293.5,1294.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.33,none,False,False,,,22.0,,4.0,,
2008-03-10,2008-03-10 05:55:00-04:00,OS,ODR,1294.0,1294.0,1292.25,1292.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.33,none,False,False,,,23.0,,4.0,,
2008-03-10,2008-03-10 06:00:00-04:00,OS,ODR,1292.5,1293.5,1292.5,1293.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.33,none,False,False,,,24.0,,4.0,,
2008-03-10,2008-03-10 06:05:00-04:00,OS,ODR,1293.5,1293.75,1293.0,1293.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.33,none,False,False,,,25.0,,4.0,,
2008-03-10,2008-03-10 06:10:00-04:00,OS,ODR,1293.75,1294.75,1293.75,1294.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.33,none,False,False,,,26.0,,4.0,,
2008-03-10,2008-03-10 06:15:00-04:00,OS,ODR,1294.0,1294.0,1292.75,1293.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.33,none,False,False,,,27.0,,4.0,,
2008-03-10,2008-03-10 06:20:00-04:00,OS,ODR,1293.5,1293.75,1293.0,1293.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.33,none,False,False,,,28.0,,4.0,,
2008-03-10,2008-03-10 06:25:00-04:00,OS,ODR,1293.25,1293.5,1292.5,1293.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.33,none,False,False,,,29.0,,4.0,,
2008-03-10,2008-03-10 06:30:00-04:00,OS,ODR,1292.75,1293.75,1291.75,1293.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.33,none,False,False,,,30.0,,4.0,,
2008-03-10,2008-03-10 06:35:00-04:00,OS,ODR,1293.5,1294.25,1293.0,1293.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.33,none,False,False,,,31.0,,4.0,,
2008-03-10,2008-03-10 06:40:00-04:00,OS,ODR,1293.0,1293.5,1293.0,1293.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.33,none,False,False,,,32.0,,4.0,,
2008-03-10,2008-03-10 06:45:00-04:00,OS,ODR,1293.5,1295.0,1293.25,1294.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.33,none,False,False,,,33.0,,4.0,,
2008-03-10,2008-03-10 06:50:00-04:00,OS,ODR,1294.5,1295.0,1294.0,1294.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.33,none,False,False,,,34.0,,4.0,,
2008-03-10,2008-03-10 06:55:00-04:00,OS,ODR,1295.0,1295.75,1294.25,1295.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.33,none,False,False,,,35.0,,4.0,,
2008-03-10,2008-03-10 07:00:00-04:00,OS,ODR,1294.75,1296.0,1294.75,1296.0,0.42,0.57,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.33,long,True,False,,,36.0,36.0,4.0,,
2008-03-10,2008-03-10 07:05:00-04:00,OS,ODR,1296.0,1297.0,1295.5,1296.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,long,True,False,0.38,0.1,37.0,36.0,4.0,37.0,37.0
2008-03-10,2008-03-10 07:10:00-04:00,OS,ODR,1295.75,1296.75,1295.25,1296.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,long,True,False,0.38,0.05,38.0,36.0,4.0,37.0,38.0
2008-03-10,2008-03-10 07:15:00-04:00,OS,ODR,1296.0,1298.25,1296.0,1297.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,long,True,False,0.62,0.05,39.0,36.0,4.0,39.0,38.0
2008-03-10,2008-03-10 07:20:00-04:00,OS,ODR,1298.0,1299.5,1297.75,1298.75,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.33,long,True,False,0.86,0.05,40.0,36.0,4.0,40.0,38.0
2008-03-10,2008-03-10 07:25:00-04:00,OS,ODR,1298.75,1299.0,1297.75,1299.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.33,long,True,False,0.86,0.05,41.0,36.0,4.0,40.0,38.0
2008-03-10,2008-03-10 07:30:00-04:00,OS,ODR,1299.0,1299.0,1297.0,1297.25,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.33,long,True,False,0.86,0.05,42.0,36.0,4.0,40.0,38.0
2008-03-10,2008-03-10 07:35:00-04:00,OS,ODR,1297.25,1297.5,1296.25,1296.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.33,long,True,False,0.86,0.05,43.0,36.0,4.0,40.0,38.0
2008-03-10,2008-03-10 07:40:00-04:00,OS,ODR,1296.25,1297.0,1295.0,1296.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.33,long,True,False,0.86,0.0,44.0,36.0,4.0,40.0,44.0
2008-03-10,2008-03-10 07:45:00-04:00,OS,ODR,1296.5,1297.0,1295.5,1296.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.33,long,True,False,0.86,0.0,45.0,36.0,4.0,40.0,44.0
2008-03-10,2008-03-10 07:50:00-04:00,OS,ODR,1296.0,1296.25,1294.75,1295.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.33,long,True,False,0.86,-0.05,46.0,36.0,4.0,40.0,46.0
2008-03-10,2008-03-10 07:55:00-04:00,OS,ODR,1295.25,1295.75,1294.0,1295.75,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.33,long,True,False,0.86,-0.19,47.0,36.0,4.0,40.0,47.0
2008-03-10,2008-03-10 08:00:00-04:00,OS,ODR,1295.75,1297.0,1295.0,1295.75,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.33,long,True,False,0.86,-0.19,48.0,36.0,4.0,40.0,47.0
2008-03-10,2008-03-10 08:05:00-04:00,OS,ODR,1295.5,1296.5,1294.75,1296.25,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.33,long,True,False,0.86,-0.19,49.0,36.0,4.0,40.0,47.0
2008-03-10,2008-03-10 08:10:00-04:00,OS,ODR,1296.25,1296.75,1295.75,1296.25,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.33,long,True,False,0.86,-0.19,50.0,36.0,4.0,40.0,47.0
2008-03-10,2008-03-10 08:15:00-04:00,OS,ODR,1296.25,1297.25,1295.25,1295.75,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.33,long,True,False,0.86,-0.19,51.0,36.0,4.0,40.0,47.0
2008-03-10,2008-03-10 08:20:00-04:00,OS,ODR,1296.0,1296.25,1294.75,1295.25,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.33,long,True,False,0.86,-0.19,52.0,36.0,4.0,40.0,47.0
2008-03-10,2008-03-10 08:25:00-04:00,OS,ODR,1295.25,1296.0,1294.75,1296.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.33,long,True,False,0.86,-0.19,53.0,36.0,4.0,40.0,47.0
2008-03-10,2008-03-10 08:30:00-04:00,OS,ODR,1296.0,1297.25,1295.25,1296.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.33,long,True,False,0.86,-0.19,54.0,36.0,4.0,40.0,47.0
2008-03-10,2008-03-10 08:35:00-04:00,OS,ODR,1296.75,1296.75,1293.75,1293.75,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.33,long,True,False,0.86,-0.24,55.0,36.0,4.0,40.0,55.0
2008-03-10,2008-03-10 08:40:00-04:00,OS,ODR,1293.75,1293.75,1292.25,1293.75,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.33,long,True,False,0.86,-0.52,56.0,36.0,4.0,40.0,56.0
2008-03-10,2008-03-10 08:45:00-04:00,OS,ODR,1294.0,1294.25,1293.25,1293.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.33,long,True,False,0.86,-0.52,57.0,36.0,4.0,40.0,56.0
2008-03-10,2008-03-10 08:50:00-04:00,OS,ODR,1293.5,1295.25,1293.25,1294.75,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.33,long,True,False,0.86,-0.52,58.0,36.0,4.0,40.0,56.0
2008-03-10,2008-03-10 08:55:00-04:00,OS,ODR,1294.75,1295.5,1294.75,1295.25,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.33,long,True,False,0.86,-0.52,59.0,36.0,4.0,40.0,56.0
2008-03-10,2008-03-10 09:00:00-04:00,OS,ODR,1295.25,1296.25,1294.75,1295.75,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.33,long,True,False,0.86,-0.52,60.0,36.0,4.0,40.0,56.0
2008-03-10,2008-03-10 09:05:00-04:00,OS,ODR,1295.75,1296.25,1294.5,1295.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.33,long,True,False,0.86,-0.52,61.0,36.0,4.0,40.0,56.0
2008-03-10,2008-03-10 09:10:00-04:00,OS,ODR,1295.5,1296.0,1295.25,1295.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.33,long,True,False,0.86,-0.52,62.0,36.0,4.0,40.0,56.0
2008-03-10,2008-03-10 09:15:00-04:00,OS,ODR,1295.5,1296.75,1295.25,1296.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.33,long,True,False,0.86,-0.52,63.0,36.0,4.0,40.0,56.0
2008-03-10,2008-03-10 09:20:00-04:00,OS,ODR,1296.25,1296.5,1295.25,1295.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.33,long,True,False,0.86,-0.52,64.0,36.0,4.0,40.0,56.0
2008-03-10,2008-03-10 09:25:00-04:00,OS,ODR,1295.5,1295.75,1294.25,1294.75,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.33,long,True,False,0.86,-0.52,65.0,36.0,4.0,40.0,56.0
2008-03-10,2008-03-10 09:30:00-04:00,RR,RDRRange,1294.75,1295.5,1291.25,1292.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,none,False,False,,,0.0,,5.0,,
2008-03-10,2008-03-10 09:35:00-04:00,RR,RDRRange,1292.0,1293.0,1289.5,1291.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,none,False,False,,,1.0,,5.0,,
2008-03-10,2008-03-10 09:40:00-04:00,RR,RDRRange,1290.75,1292.5,1289.0,1292.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,none,False,False,,,2.0,,5.0,,
2008-03-10,2008-03-10 09:45:00-04:00,RR,RDRRange,1291.75,1292.5,1289.75,1290.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,none,False,False,,,3.0,,5.0,,
2008-03-10,2008-03-10 09:50:00-04:00,RR,RDRRange,1289.75,1290.5,1287.75,1290.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,none,False,False,,,4.0,,5.0,,
